"","Country","Year","MIO_EUR.S1.B1GQ","MIO_EUR.S1.B5GQ","MIO_EUR.S13.AF_81L","MIO_EUR.S13.B9","MIO_EUR.S13.D41PAY","MIO_EUR.S13.GD","MIO_EUR.S13.GD_F2","MIO_EUR.S13.GD_F3","MIO_EUR.S13.GD_F31","MIO_EUR.S13.GD_F32","MIO_EUR.S13.GD_F4","MIO_EUR.S13.GD_F41","MIO_EUR.S13.GD_F42","MIO_EUR.S13.IGL_F4_EA17","MIO_EUR.S13.IGL_F4_EA18","MIO_EUR.S13.IGL_F4_EA19","MIO_EUR.S13.IGL_F4_EU25","MIO_EUR.S13.IGL_F4_EU27","MIO_EUR.S13.IGL_F4_EU28","MIO_EUR.S13.P51G","MIO_EUR.S1311.B9","MIO_EUR.S1311.B9_OB","MIO_EUR.S1311.F4_ACQ_ORWB","MIO_EUR.S1311.F4_DIS_ORWB","MIO_EUR.S1311.F5_ACQ_ORWB","MIO_EUR.S1311.F5_DIS_ORWB","MIO_EUR.S1311.F71K_ORWB","MIO_EUR.S1311.F8_ASS_ORWB","MIO_EUR.S1311.F8_LIAB_ORWB","MIO_EUR.S1311.FNDL_ORWB","MIO_EUR.S1311.FNDX_ORWB","MIO_EUR.S1311.FT","MIO_EUR.S1311.GD","MIO_EUR.S1311.ORD41A_ORWB","MIO_EUR.S1311.OROA_ORWB","MIO_EUR.S1311.ORWB","MIO_EUR.S1311.ORWB_E","MIO_EUR.S1312.B9","MIO_EUR.S1312.B9_OB","MIO_EUR.S1312.F4_ORWB","MIO_EUR.S1312.F5_ORWB","MIO_EUR.S1312.F71K_ORWB","MIO_EUR.S1312.F8_ASS_ORWB","MIO_EUR.S1312.F8_LIAB_ORWB","MIO_EUR.S1312.FNDL_ORWB","MIO_EUR.S1312.FNDX_ORWB","MIO_EUR.S1312.FT","MIO_EUR.S1312.GD","MIO_EUR.S1312.ORD41A_ORWB","MIO_EUR.S1312.ORNF_ORWB","MIO_EUR.S1312.OROA_ORWB","MIO_EUR.S1312.ORWB","MIO_EUR.S1313.B9","MIO_EUR.S1313.B9_OB","MIO_EUR.S1313.F4_ORWB","MIO_EUR.S1313.F5_ORWB","MIO_EUR.S1313.F71K_ORWB","MIO_EUR.S1313.F8_ASS_ORWB","MIO_EUR.S1313.F8_LIAB_ORWB","MIO_EUR.S1313.FNDL_ORWB","MIO_EUR.S1313.FNDX_ORWB","MIO_EUR.S1313.FT","MIO_EUR.S1313.GD","MIO_EUR.S1313.ORD41A_ORWB","MIO_EUR.S1313.ORNF_ORWB","MIO_EUR.S1313.OROA_ORWB","MIO_EUR.S1313.ORWB","MIO_EUR.S1314.B9","MIO_EUR.S1314.B9_OB","MIO_EUR.S1314.F4_ORWB","MIO_EUR.S1314.F5_ORWB","MIO_EUR.S1314.F71K_ORWB","MIO_EUR.S1314.F8_ASS_ORWB","MIO_EUR.S1314.F8_LIAB_ORWB","MIO_EUR.S1314.FNDL_ORWB","MIO_EUR.S1314.FNDX_ORWB","MIO_EUR.S1314.FT","MIO_EUR.S1314.GD","MIO_EUR.S1314.ORD41A_ORWB","MIO_EUR.S1314.ORNF_ORWB","MIO_EUR.S1314.OROA_ORWB","MIO_EUR.S1314.ORWB","MIO_NAC.S1.B1GQ","MIO_NAC.S1.B5GQ","MIO_NAC.S13.AF_81L","MIO_NAC.S13.B9","MIO_NAC.S13.D41PAY","MIO_NAC.S13.GD","MIO_NAC.S13.GD_F2","MIO_NAC.S13.GD_F3","MIO_NAC.S13.GD_F31","MIO_NAC.S13.GD_F32","MIO_NAC.S13.GD_F4","MIO_NAC.S13.GD_F41","MIO_NAC.S13.GD_F42","MIO_NAC.S13.IGL_F4_EA17","MIO_NAC.S13.IGL_F4_EA18","MIO_NAC.S13.IGL_F4_EA19","MIO_NAC.S13.IGL_F4_EU25","MIO_NAC.S13.IGL_F4_EU27","MIO_NAC.S13.IGL_F4_EU28","MIO_NAC.S13.P51G","MIO_NAC.S1311.B9","MIO_NAC.S1311.B9_OB","MIO_NAC.S1311.F4_ACQ_ORWB","MIO_NAC.S1311.F4_DIS_ORWB","MIO_NAC.S1311.F5_ACQ_ORWB","MIO_NAC.S1311.F5_DIS_ORWB","MIO_NAC.S1311.F71K_ORWB","MIO_NAC.S1311.F8_ASS_ORWB","MIO_NAC.S1311.F8_LIAB_ORWB","MIO_NAC.S1311.FNDL_ORWB","MIO_NAC.S1311.FNDX_ORWB","MIO_NAC.S1311.FT","MIO_NAC.S1311.GD","MIO_NAC.S1311.ORD41A_ORWB","MIO_NAC.S1311.ORNF_ORWB","MIO_NAC.S1311.OROA_ORWB","MIO_NAC.S1311.ORWB","MIO_NAC.S1311.ORWB_E","MIO_NAC.S1312.B9","MIO_NAC.S1312.B9_OB","MIO_NAC.S1312.F4_ORWB","MIO_NAC.S1312.F5_ORWB","MIO_NAC.S1312.F71K_ORWB","MIO_NAC.S1312.F8_ASS_ORWB","MIO_NAC.S1312.F8_LIAB_ORWB","MIO_NAC.S1312.FNDL_ORWB","MIO_NAC.S1312.FNDX_ORWB","MIO_NAC.S1312.FT","MIO_NAC.S1312.GD","MIO_NAC.S1312.ORD41A_ORWB","MIO_NAC.S1312.ORNF_ORWB","MIO_NAC.S1312.OROA_ORWB","MIO_NAC.S1312.ORWB","MIO_NAC.S1312.ORWB_E","MIO_NAC.S1313.B9","MIO_NAC.S1313.B9_OB","MIO_NAC.S1313.F4_ORWB","MIO_NAC.S1313.F5_ORWB","MIO_NAC.S1313.F71K_ORWB","MIO_NAC.S1313.F8_ASS_ORWB","MIO_NAC.S1313.F8_LIAB_ORWB","MIO_NAC.S1313.FNDL_ORWB","MIO_NAC.S1313.FNDX_ORWB","MIO_NAC.S1313.FT","MIO_NAC.S1313.GD","MIO_NAC.S1313.ORD41A_ORWB","MIO_NAC.S1313.ORNF_ORWB","MIO_NAC.S1313.OROA_ORWB","MIO_NAC.S1313.ORWB","MIO_NAC.S1313.ORWB_E","MIO_NAC.S1314.B9","MIO_NAC.S1314.B9_OB","MIO_NAC.S1314.F4_ORWB","MIO_NAC.S1314.F5_ORWB","MIO_NAC.S1314.F71K_ORWB","MIO_NAC.S1314.F8_ASS_ORWB","MIO_NAC.S1314.F8_LIAB_ORWB","MIO_NAC.S1314.FNDL_ORWB","MIO_NAC.S1314.FNDX_ORWB","MIO_NAC.S1314.FT","MIO_NAC.S1314.GD","MIO_NAC.S1314.ORD41A_ORWB","MIO_NAC.S1314.ORNF_ORWB","MIO_NAC.S1314.OROA_ORWB","MIO_NAC.S1314.ORWB","MIO_NAC.S1314.ORWB_E","PC_GDP.S1.B1GQ","PC_GDP.S1.B5GQ","PC_GDP.S13.AF_81L","PC_GDP.S13.B9","PC_GDP.S13.D41PAY","PC_GDP.S13.GD","PC_GDP.S13.GD_F2","PC_GDP.S13.GD_F3","PC_GDP.S13.GD_F31","PC_GDP.S13.GD_F32","PC_GDP.S13.GD_F4","PC_GDP.S13.GD_F41","PC_GDP.S13.GD_F42","PC_GDP.S13.IGL_F4_EA17","PC_GDP.S13.IGL_F4_EA18","PC_GDP.S13.IGL_F4_EA19","PC_GDP.S13.IGL_F4_EU25","PC_GDP.S13.IGL_F4_EU27","PC_GDP.S13.IGL_F4_EU28","PC_GDP.S13.P51G","PC_GDP.S1311.B9","PC_GDP.S1311.B9_OB","PC_GDP.S1311.F4_ACQ_ORWB","PC_GDP.S1311.F4_DIS_ORWB","PC_GDP.S1311.F5_ACQ_ORWB","PC_GDP.S1311.F5_DIS_ORWB","PC_GDP.S1311.F71K_ORWB","PC_GDP.S1311.F8_ASS_ORWB","PC_GDP.S1311.F8_LIAB_ORWB","PC_GDP.S1311.FNDX_ORWB","PC_GDP.S1311.FT","PC_GDP.S1311.GD","PC_GDP.S1311.ORD41A_ORWB","PC_GDP.S1311.OROA_ORWB","PC_GDP.S1311.ORWB","PC_GDP.S1311.ORWB_E","PC_GDP.S1312.B9","PC_GDP.S1312.B9_OB","PC_GDP.S1312.F4_ORWB","PC_GDP.S1312.F5_ORWB","PC_GDP.S1312.F71K_ORWB","PC_GDP.S1312.F8_ASS_ORWB","PC_GDP.S1312.F8_LIAB_ORWB","PC_GDP.S1312.FNDX_ORWB","PC_GDP.S1312.FT","PC_GDP.S1312.GD","PC_GDP.S1312.ORD41A_ORWB","PC_GDP.S1312.ORNF_ORWB","PC_GDP.S1312.OROA_ORWB","PC_GDP.S1312.ORWB","PC_GDP.S1313.B9","PC_GDP.S1313.B9_OB","PC_GDP.S1313.F4_ORWB","PC_GDP.S1313.F5_ORWB","PC_GDP.S1313.F71K_ORWB","PC_GDP.S1313.F8_ASS_ORWB","PC_GDP.S1313.F8_LIAB_ORWB","PC_GDP.S1313.FNDX_ORWB","PC_GDP.S1313.FT","PC_GDP.S1313.GD","PC_GDP.S1313.ORD41A_ORWB","PC_GDP.S1313.ORNF_ORWB","PC_GDP.S1313.OROA_ORWB","PC_GDP.S1313.ORWB","PC_GDP.S1314.B9","PC_GDP.S1314.B9_OB","PC_GDP.S1314.F4_ORWB","PC_GDP.S1314.F5_ORWB","PC_GDP.S1314.F71K_ORWB","PC_GDP.S1314.F8_ASS_ORWB","PC_GDP.S1314.F8_LIAB_ORWB","PC_GDP.S1314.FNDX_ORWB","PC_GDP.S1314.FT","PC_GDP.S1314.GD","PC_GDP.S1314.ORD41A_ORWB","PC_GDP.S1314.ORNF_ORWB","PC_GDP.S1314.OROA_ORWB","PC_GDP.S1314.ORWB"
"168","EA17",2015,10351734.9,NA,154130.6,-214854.4,249886,9415492.3,289936.1,7452126.7,523289.4,6928837.3,1673429.5,192906.6,1711432.6,230909.7,230909.7,230909.7,230909.7,230972.6,230975.4,281157.1,-196593.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8174339,NA,NA,NA,NA,-21120,NA,NA,NA,NA,NA,NA,NA,NA,NA,980311.9,NA,NA,NA,NA,10163.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,658810.1,NA,NA,NA,NA,-7304.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,288933.6,NA,NA,NA,NA,10351734.9,NA,154130.6,-214854.4,249886,9415492.3,289936.1,7452126.7,523289.4,6928837.3,1673429.5,192906.6,1711432.6,230909.7,230909.7,230909.7,230909.7,230972.6,230975.4,281157.1,-196593.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8174339,NA,NA,NA,NA,NA,-21120,NA,NA,NA,NA,NA,NA,NA,NA,NA,980311.9,NA,NA,NA,NA,NA,10163.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,658810.1,NA,NA,NA,NA,NA,-7304.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,288933.6,NA,NA,NA,NA,NA,100,NA,1.5,-2.1,2.4,91,2.8,72,5.1,66.9,16.2,1.9,16.5,2.2,2.2,2.2,2.2,2.2,2.2,2.7,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,NA,NA,NA,NA,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,9.5,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,6.4,NA,NA,NA,NA,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,2.8,NA,NA,NA,NA
"169","EA18",1995,5740722.9,NA,NA,-422086.6,300090.6,4068616.1,149935.4,2853065.7,397025,2456040.7,1042163,83415.6,958747.4,NA,NA,NA,NA,NA,NA,187180.9,-367835.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-29788.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8589.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15873.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5740722.9,NA,NA,-422086.6,300090.6,4068616.1,149935.4,2853065.7,397025,2456040.7,1042163,83415.6,958747.4,NA,NA,NA,NA,NA,NA,187180.9,-367835.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-29788.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8589.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15873.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,-7.4,5.2,70.9,2.6,49.7,6.9,42.8,18.2,1.5,16.7,NA,NA,NA,NA,NA,NA,3.3,-6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","EA18",1996,5985200.8,NA,NA,-257653.6,317710.5,4355938.3,164831.6,3155447.6,439466.9,2715979.8,1043381.7,67522.4,975859.2,NA,NA,NA,NA,NA,NA,191606.6,-214243.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27339.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6672.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9397.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5985200.8,NA,NA,-257653.6,317710.5,4355938.3,164831.6,3155447.6,439466.9,2715979.8,1043381.7,67522.4,975859.2,NA,NA,NA,NA,NA,NA,191606.6,-214243.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27339.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6672.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9397.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,-4.3,5.3,72.8,2.8,52.7,7.3,45.4,17.4,1.1,16.3,NA,NA,NA,NA,NA,NA,3.2,-3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","EA18",1997,6127999.3,NA,NA,-185048.3,295999.9,4430041.4,162902.4,3267212.7,346578.8,2920633.9,1019910.8,65302.5,954608.4,NA,NA,NA,NA,NA,NA,187712.4,-159994.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25064.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1716.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6127999.3,NA,NA,-185048.3,295999.9,4430041.4,162902.4,3267212.7,346578.8,2920633.9,1019910.8,65302.5,954608.4,NA,NA,NA,NA,NA,NA,187712.4,-159994.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25064.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1716.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,-3,4.8,72.3,2.7,53.3,5.7,47.7,16.6,1.1,15.6,NA,NA,NA,NA,NA,NA,3.1,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","EA18",1998,6372574.5,NA,NA,-155693,283409.6,4578796.8,171109.7,3385389.5,287438.5,3097952.1,1004418.5,56338.1,948081.4,NA,NA,NA,NA,NA,NA,195371.4,-142703.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16963.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-47.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6372574.5,NA,NA,-155693,283409.6,4578796.8,171109.7,3385389.5,287438.5,3097952.1,1004418.5,56338.1,948081.4,NA,NA,NA,NA,NA,NA,195371.4,-142703.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16963.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-47.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,-2.4,4.4,71.9,2.7,53.1,4.5,48.6,15.8,0.9,14.9,NA,NA,NA,NA,NA,NA,3.1,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","EA18",1999,6667510.7,NA,NA,-101347.3,260770.4,4710981.3,188167.8,3530930.9,239396.4,3291533.5,993119.3,58472.3,934646,NA,NA,NA,NA,NA,NA,211091,-114533.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11168.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2747.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27103.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6667510.7,NA,NA,-101347.3,260770.4,4710981.3,188167.8,3530930.9,239396.4,3291533.5,993119.3,58472.3,934646,NA,NA,NA,NA,NA,NA,211091,-114533.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11168.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2747.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27103.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,-1.5,3.9,70.7,2.8,53,3.6,49.4,14.9,0.9,14,NA,NA,NA,NA,NA,NA,3.2,-1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","EA18",2000,7020234.7,NA,NA,-18717.4,265700.2,4780813.7,186522,3632954.7,216679.2,3416275.4,962991.2,56284.2,906707,NA,NA,NA,NA,NA,NA,219867.9,-36785.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11388.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1250.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30707.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7020234.7,NA,NA,-18717.4,265700.2,4780813.7,186522,3632954.7,216679.2,3416275.4,962991.2,56284.2,906707,NA,NA,NA,NA,NA,NA,219867.9,-36785.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11388.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1250.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30707.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,-0.3,3.8,68.1,2.7,51.7,3.1,48.7,13.7,0.8,12.9,NA,NA,NA,NA,NA,NA,3.1,-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","EA18",2001,7342882.1,NA,NA,-148645.8,270254.2,4922853,202450.7,3767417.2,252775.4,3514641.8,952870,62421.2,890448.8,NA,NA,NA,NA,NA,NA,231837.6,-130175.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31579.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9860.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22969.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7342882.1,NA,NA,-148645.8,270254.2,4922853,202450.7,3767417.2,252775.4,3514641.8,952870,62421.2,890448.8,NA,NA,NA,NA,NA,NA,231837.6,-130175.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31579.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9860.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22969.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,-2,3.7,67,2.8,51.3,3.4,47.9,13,0.9,12.1,NA,NA,NA,NA,NA,NA,3.2,-1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","EA18",2002,7595621.6,NA,NA,-206097.1,260487.8,5082860.2,202167.9,3939766,309127.3,3630637.7,940875.9,70018.6,870856.3,NA,NA,NA,NA,NA,NA,232726.7,-168326.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-37116.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23245.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22591.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7595621.6,NA,NA,-206097.1,260487.8,5082860.2,202167.9,3939766,309127.3,3630637.7,940875.9,70018.6,870856.3,NA,NA,NA,NA,NA,NA,232726.7,-168326.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-37116.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23245.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22591.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,-2.7,3.4,66.9,2.7,51.9,4.1,47.8,12.4,0.9,11.5,NA,NA,NA,NA,NA,NA,3.1,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","EA18",2003,7813421,NA,NA,-249477.7,250865.6,5325667.3,159824.5,4149308.3,341495.8,3807814.6,1016635.9,92495.4,924139.4,NA,NA,NA,NA,NA,NA,251480.3,-194239.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-38049.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21175.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3986.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7813421,NA,NA,-249477.7,250865.6,5325667.3,159824.5,4149308.3,341495.8,3807814.6,1016635.9,92495.4,924139.4,NA,NA,NA,NA,NA,NA,251480.3,-194239.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-38049.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21175.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3986.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,-3.2,3.2,68.2,2,53.1,4.4,48.7,13,1.2,11.8,NA,NA,NA,NA,NA,NA,3.2,-2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
