"Country","Year","Desirable","Undesirable","USldrSpread","democ","autoc","DefIncrease","DefDecrease","DefSame","DefIDK","DefSpread","EUldrSpread","EUfvrSpread","NATOessSpread","NATO.EUspread","IntlCnf","CivilWar","GDPpCap","Population","NATOally","Attacks","IntAt","DomAt","Unit.Currency","DefSpnd","DefSpendDiff","DefSpendDelt","DefSpnd_lead","DefSpendDiff_lead","DefSpendDelt_lead","EquSpnd","EquSpendDiff","EquSpendDelt","EquSpnd_lead","EquSpendDiff_lead","EquSpendDelt_lead","InfSpnd","InfSpnd_lead","OnMspnd","OnMspendDiff","OnMspendDelt","OnMspnd_lead","OnMspendDiff_lead","OnMspendDelt_lead","PerSpnd","PerSpnd_lead","RnDspnd","RnDspnd_lead","Cab_left_right","Opp_left_right","left_right_ls_spread","Cab_liberty_authority","Opp_liberty_authority","liberty_authority_ls_spread","Cab_eu_anti_pro","Opp_eu_anti_pro","eu_anti_pro_ls_spread","CabinetChecksum","OppositionChecksum","UnlabeledParliamentShare","ThreatRatio","GDPpCapDiff","PopulationDiff","GDPpCapDelt","PopulationDelt","DefSpread_lag1","EUldrSpread_lag1","EUfvrSpread_lag1","NATOessSpread_lag1","NATO.EUspread_lag1","DefSpread_lag2","EUldrSpread_lag2","EUfvrSpread_lag2","NATOessSpread_lag2","NATO.EUspread_lag2"
"France",2002,48,48,0,9,0,28,33,47,2,-0.05,0.71,NA,0.28,NA,0,0,28247,61803229,1,0,0,0,"Mil EURO",4.6076e+10,8.77e+08,0.0194030841390296,4.757e+10,1.494e+09,0.0324246896431981,8800542395,31853277,0.00363261561350292,9751939106,951396711,0.10810659937739,1951147799,2299422364,7432943996,313471869,0.0440302122696967,7568931949,135987953,0.0182953017099525,28198731280,28215828600,4274360746,4261303347,5.82763560125381,"4.45414624557301",14.6628416744004,5.65042854697252,"4.47162431804757",10.7737130465587,7.21462794366977,"7.15880099236479",0.151011347338197,1,1,0.00157598034835355,0.0572846889952153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",2003,27,70,-0.43,9,0,22,32,43,3,-0.1,NA,NA,NA,NA,0,0,33605,62242474,1,4,4,0,"Mil EURO",4.757e+10,1.494e+09,0.0324246896431981,4.9108e+10,1.538e+09,0.0323313012402775,9751939106,951396711,0.10810659937739,10263572100,511632994,0.052464744543494,2299422364,2521385118,7568931949,135987953,0.0182953017099525,8206861365,637929416.000001,0.0842826200973155,28215828600,28377942310,4261303347,4089452519,7.3977625,"3.38380207253886",16.111878313224,7.06249895833333,"3.60738497409326",11.9378126440913,7.12571145833333,"6.90530984455959",0.0485768713540724,1,1,0,0.0564886255924171,5358,439245,0.189683860232945,0.00710715292885422,-0.05,0.71,NA,0.28,NA,NA,NA,NA,NA,NA
"France",2004,24,73,-0.49,9,0,19,29,44,8,-0.1,NA,NA,0.23,-0.23,0,0,36943,62702121,1,1,0,1,"Mil EURO",4.9108e+10,1.538e+09,0.0323313012402775,4.801e+10,-1.098e+09,-0.0223588824631424,10263572100,511632994,0.052464744543494,10226135320,-37436780,-0.00364753904734594,2521385118,2272286165,8206861365,637929416.000001,0.0842826200973155,7687095748,-519765617.000001,-0.063333056802526,28377942310,28040978200,4089452519,3954539175,7.39703584329977,"3.09828683700454",18.5053962929115,7.06162286400698,"3.25428717308258",14.5358099604971,7.12670595923788,"7.14385686025769",0.0184911698782605,1,1,0.0275207141490468,0.0544225806451613,3338,459647,0.0993304567772653,0.00738478036718138,-0.1,NA,NA,NA,NA,-0.05,0.71,NA,0.28,NA
"France",2005,28,69,-0.41,9,0,NA,NA,NA,NA,NA,0.66,NA,0.24,-0.48,0,0,36805,63176246,1,2,0,2,"Mil EURO",4.801e+10,-1.098e+09,-0.0223588824631424,4.9028e+10,1.018e+09,0.0212039158508643,10226135320,-37436780,-0.00364753904734594,11178391010,952255690,0.0931198013914019,2272286165,1827112041,7687095748,-519765617.000001,-0.063333056802526,7999787857,312692109,0.040677535346344,28040978200,28344927350,3954539175,4537415423,7.39680152284264,"3.00621851851852",19.2772191178598,7.06134035532995,"3.14042592592593",15.3735699627087,7.12702664974619,"7.22077962962963",0.00878962123702396,1,1,0.0363951473136915,0.0525045454545455,-138,474125,-0.00373548439487859,0.00756154644274321,-0.1,NA,NA,0.23,-0.23,-0.1,NA,NA,NA,NA
"France",2006,30,65,-0.35,9,0,NA,NA,NA,NA,NA,0.39,NA,0.23,-0.27,0,0,37560,63617975,1,3,2,1,"Mil EURO",4.9028e+10,1.018e+09,0.0212039158508643,4.8625e+10,-4.03e+08,-0.00821979277147755,11178391010,952255690,0.0931198013914019,10405831190,-772559820,-0.0691118980637626,1827112041,1909617781,7999787857,312692109,0.040677535346344,8568797734,569009877,0.0711281207916161,28344927350,27958762890,4537415423,4407898545,7.39680152284264,"3.00621851851852",19.2772191178598,7.06134035532995,"3.14042592592593",15.3735699627087,7.12702664974619,"7.22077962962963",0.00878962123702396,1,1,0.0363951473136915,0.0510438053097345,755,441729,0.0205135171851651,0.00699201088966261,NA,0.66,NA,0.24,-0.48,-0.1,NA,NA,0.23,-0.23
"France",2007,28,64,-0.36,9,0,NA,NA,NA,NA,NA,0.52,NA,0.19,NA,0,0,42011,64012572,1,2,0,2,"Mil EURO",4.8625e+10,-4.03e+08,-0.00821979277147755,4.7723e+10,-9.02e+08,-0.0185501285347044,10405831190,-772559820,-0.0691118980637626,10021729270,-384101920,-0.0369121805828565,1909617781,1775227751,8568797734,569009877,0.0711281207916161,8588263983,19466249.000001,0.00227175965687243,27958762890,27540019700,4407898545,3817939724,7.40793984817599,"3.24654145131294",17.3489371126551,7.00838537765256,"3.2828939974866",13.9029531239979,7.10334239646617,"7.38380981687607",0.100617099996453,0.999999999,0.999999999,0.0186641780883882,0.0498796536796537,4451,394597,0.118503727369542,0.00620260233055192,NA,0.39,NA,0.23,-0.27,NA,0.66,NA,0.24,-0.48
"France",2008,28,68,-0.4,9,0,19,23,54,4,-0.04,0.46,NA,0.28,-0.22,0,0,45985,64371099,1,1,0,1,"Mil EURO",4.7723e+10,-9.02e+08,-0.0185501285347044,4.1186e+10,-6.537e+09,-0.136977977076043,10021729270,-384101920,-0.0369121805828565,11120140710,1098411440,0.109602984715232,1775227751,905359773.7,8588263983,19466249.000001,0.00227175965687243,8847834152,259570168.999999,0.030223822825405,27540019700,20288289470,3817939724,4011313572,7.40121223880597,"3.37819666666667",16.1846542936753,6.94337373134328,"3.34834833333333",12.9242076123366,7.1053152238806,"7.48323666666667",0.142824616917505,1,1,0.00346620450606586,0.0513588744588745,3974,358527,0.0945942729285187,0.00560088415131954,NA,0.52,NA,0.19,NA,NA,0.39,NA,0.23,-0.27
"France",2009,52,42,0.1,9,0,NA,NA,NA,NA,NA,0.49,0.33,0.18,-0.13,0,0,43367,64702921,1,0,0,0,"Mil EURO",4.1186e+10,-6.537e+09,-0.136977977076043,4.0795e+10,-3.91e+08,-0.00949351721458747,11120140710,1098411440,0.109602984715232,12320002090,1199861380,0.107899837896925,905359773.7,1265107963,8847834152,259570168.999999,0.030223822825405,7753887512,-1093946640,-0.123640048084843,20288289470,19425528710,4011313572,2501411727,7.40121223880597,"3.37819666666667",16.1846542936753,6.94337373134328,"3.34834833333333",12.9242076123366,7.1053152238806,"7.48323666666667",0.142824616917505,1,1,0.00346620450606586,0.0525022222222222,-2618,331822,-0.0569316081330868,0.00515482887747498,-0.04,0.46,NA,0.28,-0.22,NA,0.52,NA,0.19,NA
"France",2010,46,51,-0.05,9,0,NA,NA,NA,NA,NA,0.46,0.33,0.26,-0.03,0,0,41358,65023142,1,1,1,0,"Mil EURO",4.0795e+10,-3.91e+08,-0.00949351721458747,3.9608e+10,-1.187e+09,-0.0290967030273318,12320002090,1199861380,0.107899837896925,11169390060,-1150612030,-0.093393817760302,1265107963,1066190575,7753887512,-1093946640,-0.123640048084843,7818730884,64843372,0.00836269186258476,19425528710,19507338670,2501411727,1173719959,7.40094428553522,"3.33505917056284",16.5438171271409,6.9427152563256,"3.29605629149873",13.3161030950363,7.10563929779037,"7.47970353431987",0.140024400682707,1,1,0.00436132325129983,0.0503676855895197,-2009,320221,-0.0463255470749648,0.00494909650215014,NA,0.49,0.33,0.18,-0.13,-0.04,0.46,NA,0.28,-0.22
"France",2011,48,49,-0.01,9,0,11,33,55,1,-0.22,0.54,0.22,0.24,-0.02,0,0,43810,65343588,1,3,2,1,"Mil EURO",3.9608e+10,-1.187e+09,-0.0290967030273318,3.9798e+10,1.9e+08,0.00479701070490801,11169390060,-1150612030,-0.093393817760302,12178137590,1008747530,0.0903135734880047,1066190575,1344732870,7818730884,64843372,0.00836269186258476,6684113384,-1134617500,-0.145115302832822,19507338670,19419524680,1173719959,1090185255,7.39913702623907,"3.04411052631579",18.966255815034,6.93827405247813,"2.94336315789474",15.9593130556611,7.1078250728863,"7.45587368421053",0.121137835844724,1,1,0.0103986135181976,0.0474726495726496,2452,320446,0.0592871995744475,0.00492818387644212,NA,0.46,0.33,0.26,-0.03,NA,0.49,0.33,0.18,-0.13
"France",2012,56,43,0.13,9,0,8,38,54,0,-0.3,0.54,0.43,0.25,-0.12,0,0,39982,65676758,1,3,3,0,"Mil EURO",3.9798e+10,1.9e+08,0.00479701070490801,3.9784e+10,-1.4e+07,-0.000351776471179455,12178137590,1008747530,0.0903135734880047,11378300870,-799836720,-0.0656780820621358,1344732870,906246000,6684113384,-1134617500,-0.145115302832822,7840998000,1156884616,0.173079741401347,19419524680,19385784000,1090185255,942502122.1,4.79873572362889,"5.42013646070084",14.9267743656205,4.40075550859051,"5.2676966446655",14.6258932824961,7.59114283717186,"7.10269974709399",0.650522139561007,1,1,0.0066760048457539,0.0468451063829787,-3828,333170,-0.0873773111161835,0.00509874052217651,-0.22,0.54,0.22,0.24,-0.02,NA,0.46,0.33,0.26,-0.03
"France",2013,53,44,0.09,9,0,11,31,57,1,-0.2,0.38,0.27,0.28,-0.2,0,0,40638,66028467,1,5,2,3,"Mil EURO",3.9784e+10,-1.4e+07,-0.000351776471179455,3.9199e+10,-5.85e+08,-0.0147044037804143,11378300870,-799836720,-0.0656780820621358,9682153000,-1696147870,-0.149068642970416,906246000,NA,7840998000,1156884616,0.173079741401347,NA,NA,NA,19385784000,NA,942502122.1,NA,3.27642265372168,"6.78257781954887",12.2931240468567,2.90694368932039,"6.62352255639098",13.8129584751557,7.86269158576052,"6.9017492481203",0.923410176269444,1,1,0.00346620450606586,0.0449770212765957,656,351709,0.0164073833224951,0.00535515166567757,-0.3,0.54,0.43,0.25,-0.12,-0.22,0.54,0.22,0.24,-0.02
"France",2014,52,48,0.04,NA,NA,NA,NA,NA,NA,NA,0.43,0.23,0.24,-0.18,0,0,NA,NA,1,NA,NA,NA,"Mil EURO",3.9199e+10,-5.85e+08,-0.0147044037804143,NA,NA,NA,9682153000,-1696147870,-0.149068642970416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.28858470236957,"6.83271976251379",12.5613601484098,2.98049977471699,"6.56061566973673",12.823256611846,7.92438260520727,"6.85020121718037",1.15801566896198,1.000000001,1.000000001,0.0113222998925477,NA,NA,NA,NA,NA,-0.2,0.38,0.27,0.28,-0.2,-0.3,0.54,0.43,0.25,-0.12
"Germany",2002,68,27,0.41,10,0,14,45,38,2,-0.31,0.68,NA,0.52,NA,0,0,29288,82488495,1,1,0,1,"Mil EURO",3.6065e+10,1.3e+08,0.00361764296646716,3.5506e+10,-5.59e+08,-0.0154997920421461,5085125148,54164870,0.0107663084196588,4899820047,-185305101,-0.0364406176066052,1554972362,1428088538,7810202092,303678030,0.0404552130242675,7662914105,-147287987,-0.0188584092018397,20992126890,20933688080,1035504928,1251057189,3.54181325366554,"5.74690780222366",4.90913392826334,3.59533544061087,"6.06212046740609",6.11062668165801,7.88528264553298,"8.1221183014726",0.0871121894960317,1,1,0,0.0368503546099291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany",2003,45,50,-0.05,10,0,15,43,37,5,-0.28,NA,NA,NA,NA,0,0,34314,82534176,1,1,1,0,"Mil EURO",3.5506e+10,-5.59e+08,-0.0154997920421461,3.4457e+10,-1.049e+09,-0.0295443023714301,4899820047,-185305101,-0.0364406176066052,5099643513,199823466,0.040781796899326,1428088538,1284638478,7662914105,-147287987,-0.0188584092018397,7471186937,-191727168,-0.0250201379492039,20933688080,20047121510,1251057189,1093135479,3.51671274509804,"6.16464612794613",7.01155120000132,3.50207385620915,"6.2967505050505",7.81021757157915,7.87397810457516,"8.47176868686869",0.357353580278828,1,1,0,0.0380296428571429,5026,45681,0.171606118546845,0.00055378631892844,-0.31,0.68,NA,0.52,NA,NA,NA,NA,NA,NA
"Germany",2004,37,60,-0.23,10,0,21,32,39,8,-0.11,NA,NA,0.43,-0.2,0,0,37209,82516260,1,0,0,0,"Mil EURO",3.4457e+10,-1.049e+09,-0.0295443023714301,3.4289e+10,-1.68e+08,-0.00487564210465219,5099643513,199823466,0.040781796899326,4869047588,-230595925,-0.0452180479698562,1284638478,1244729974,7471186937,-191727168,-0.0250201379492039,8040282804,569095867,0.0761720824012089,20047121510,19612907430,1093135479,1088958427,3.51671274509804,"6.16464612794613",7.01155120000132,3.50207385620915,"6.2967505050505",7.81021757157915,7.87397810457516,"8.47176868686869",0.357353580278828,1,1,0,0.0381492957746479,2895,-17916,0.0843678964853996,-0.000217073712591498,-0.28,NA,NA,NA,NA,-0.31,0.68,NA,0.52,NA
"Germany",2005,40,59,-0.19,10,0,NA,NA,NA,NA,NA,0.74,NA,0.25,-0.3,0,0,36562,82469422,1,0,0,0,"Mil EURO",3.4289e+10,-1.68e+08,-0.00487564210465219,3.3982e+10,-3.07e+08,-0.00895330864125521,4869047588,-230595925,-0.0452180479698562,5097272353,228224765,0.0468725681717448,1244729974,1200195623,8040282804,569095867,0.0761720824012089,8101320453,61037649,0.00759148036057056,19612907430,19036436130,1088958427,1252827287,3.67127891761104,"5.87618763613686",6.49721290278916,3.71285755628325,"5.89827525783758",7.86935440863043,7.91101409204579,"8.30031442589664",0.513789614608034,1,1,0,0.0374870629370629,-647,-46838,-0.0173882662796635,-0.000567621460303758,-0.11,NA,NA,0.43,-0.2,-0.28,NA,NA,NA,NA
"Germany",2006,44,54,-0.1,10,0,NA,NA,NA,NA,NA,0.78,NA,0.15,-0.33,0,0,37411,82376451,1,1,1,0,"Mil EURO",3.3982e+10,-3.07e+08,-0.00895330864125521,3.4255e+10,2.73e+08,0.00803366488140789,5097272353,228224765,0.0468725681717448,5001181465,-96090888,-0.01885143295187,1200195623,1378667444,8101320453,61037649,0.00759148036057056,8910899330,809578877,0.0999317187484177,19036436130,18460693330,1252827287,1223214358,4.95933035714286,"3.47236686746988",2.21106041962044,5.46938839285714,"2.57764819277108",8.36216138479376,8.21964732142857,"6.87152891566265",1.81742323596485,1,1,0,0.036589527027027,849,-92971,0.0232208303703298,-0.00112733905180029,NA,0.74,NA,0.25,-0.3,-0.11,NA,NA,0.43,-0.2
"Germany",2007,38,59,-0.21,10,0,NA,NA,NA,NA,NA,0.75,NA,0.14,NA,0,0,42173,82266372,1,0,0,0,"Mil EURO",3.4255e+10,2.73e+08,0.00803366488140789,3.5762e+10,1.507e+09,0.0439935775799154,5001181465,-96090888,-0.01885143295187,6115311609,1114130144,0.222773389007591,1378667444,1440431890,8910899330,809578877,0.0999317187484177,8747988796,-162910534,-0.0182821652413393,18460693330,18936409480,1223214358,1270486093,4.95933035714286,"3.47236686746988",2.21106041962044,5.46938839285714,"2.57764819277108",8.36216138479376,8.21964732142857,"6.87152891566265",1.81742323596485,1,1,0,0.0361277777777778,4762,-110079,0.127288765336398,-0.00133629209153474,NA,0.78,NA,0.15,-0.33,NA,0.74,NA,0.25,-0.3
"Germany",2008,39,59,-0.2,10,0,16,34,44,6,-0.18,0.74,NA,0.26,-0.28,0,0,46205,82110097,1,0,0,0,"Mil EURO",3.5762e+10,1.507e+09,0.0439935775799154,3.6603e+10,8.41e+08,0.023516581846653,6115311609,1114130144,0.222773389007591,6442103616,326792007,0.0534383246340309,1440431890,1736194620,8747988796,-162910534,-0.0182821652413393,8861826704,113837908,0.0130130376998256,18936409480,19242823700,1270486093,1250557885,4.95933035714286,"3.47236686746988",2.21106041962044,5.46938839285714,"2.57764819277108",8.36216138479376,8.21964732142857,"6.87152891566265",1.81742323596485,1,1,0,0.0352728155339806,4032,-156275,0.0956061935361487,-0.0018996218770897,NA,0.75,NA,0.14,NA,NA,0.78,NA,0.15,-0.33
"Germany",2009,65,33,0.32,10,0,NA,NA,NA,NA,NA,0.78,0.46,0.29,0.07,0,0,43406,81902307,1,0,0,0,"Mil EURO",3.6603e+10,8.41e+08,0.023516581846653,3.7079e+10,4.76e+08,0.0130043985465673,6442103616,326792007,0.0534383246340309,6525911007,83807391,0.0130093205566968,1736194620,1899854587,8861826704,113837908,0.0130130376998256,8987773623,125946919,0.0142122976680588,19242823700,19254295530,1250557885,1206824541,5.17020864223581,"3.36132347724666",3.75784787564573,5.53647974924433,"2.67896985962277",8.17085517937756,8.26852972014591,"6.87968170958233",1.9366748935009,1,1,0,0.0387945205479452,-2799,-207790,-0.060577859539011,-0.0025306266536258,-0.18,0.74,NA,0.26,-0.28,NA,0.75,NA,0.14,NA
"Germany",2010,59,39,0.2,10,0,NA,NA,NA,NA,NA,0.75,0.39,0.15,-0.04,0,0,42392,81776930,1,1,1,0,"Mil EURO",3.7079e+10,4.76e+08,0.0130043985465673,3.6377e+10,-7.02e+08,-0.0189325494215055,6525911007,83807391,0.0130093205566968,5965750308,-560160699,-0.0858363986881134,1899854587,1468183663,8987773623,125946919,0.0142122976680588,9740145279,752371656,0.0837105703324188,19254295530,18728294050,1206824541,969074842.7,6.15870060240964,"2.8408075862069",11.0084140669669,5.85097048192771,"3.15391517241379",7.27410734257722,8.49766596385542,"6.91789793103448",2.49566703752294,1,1,0,0.0360621710526316,-1014,-125377,-0.0233608256923006,-0.00153081158019153,NA,0.78,0.46,0.29,0.07,-0.18,0.74,NA,0.26,-0.28
"Germany",2011,60,36,0.24,10,0,14,36,47,3,-0.22,0.77,0.5,0.2,-0.08,0,0,45871,81797673,1,6,1,5,"Mil EURO",3.6377e+10,-7.02e+08,-0.0189325494215055,3.7508e+10,1.131e+09,0.0310910740302939,5965750308,-560160699,-0.0858363986881134,6188774609,223024301,0.037384115909264,1468183663,1292735569,9740145279,752371656,0.0837105703324188,10858978780,1118833501,0.114868255960435,18728294050,18689262790,969074842.7,946479368,6.15870060240964,"2.8408075862069",11.0084140669669,5.85097048192771,"3.15391517241379",7.27410734257722,8.49766596385542,"6.91789793103448",2.49566703752294,1,1,0,0.0339453968253968,3479,20743,0.0820673712021136,0.000253653444804103,NA,0.75,0.39,0.15,-0.04,NA,0.78,0.46,0.29,0.07
"Germany",2012,61,38,0.23,10,0,6,45,47,3,-0.39,0.74,0.51,0.23,-0.17,0,0,42937,80425823,1,0,0,0,"Mil EURO",3.7508e+10,1.131e+09,0.0310910740302939,3.7372e+10,-1.36e+08,-0.00362589314279615,6188774609,223024301,0.037384115909264,4468953696,-1719820913,-0.277893609261348,1292735569,1359343000,10858978780,1118833501,0.114868255960435,11242134000,383155220,0.0352846457998144,18689262790,18222544000,946479368,944871998.2,6.15870060240964,"2.8408075862069",11.0084140669669,5.85097048192771,"3.15391517241379",7.27410734257722,8.49766596385542,"6.91789793103448",2.49566703752294,1,1,0,0.0333889240506329,-2934,-1371850,-0.0639619803361601,-0.0167712594953648,-0.22,0.77,0.5,0.2,-0.08,NA,0.75,0.39,0.15,-0.04
